TransactionID,CustomerID,CustomerAge,CustomerGender,Occupation,CityTier,AccountBalance,TransactionAmount,TransactionType,MerchantCategory,TransactionHour,DeviceType,LoginAttempts,FailedTransactions,DaysSinceLastTransaction,AvgMonthlyTransactions,CreditScore,TransactionLocation,IPRiskScore,VPNUsed,MultipleDevicesUsed,IsFraud
TXN_118845,CUST_5678,26,Male,Government,Tier-1,334322.02,966.43,Credit Card,Healthcare,2,Desktop,0,2,31,44.74,760.0,Different City,40.66,No,No,Yes
TXN_115017,CUST_86974,47,Female,Student,Tier-1,62552.7,788.3,UPI,Travel,7,Desktop,0,0,14,1.0,589.0,Home City,24.83,No,No,No
TXN_132076,CUST_30607,50,Female,Salaried,Tier-1,297831.29,5580.4,Credit Card,Travel,12,iPhone,4,2,26,38.14,660.0,Home City,30.21,No,No,No
TXN_126750,CUST_64644,22,Male,Student,Tier-2,245067.56,17803.51,NEFT,Utilities,7,iPhone,1,0,11,62.3,656.0,Home City,24.7,No,No,No
TXN_125531,CUST_76235,51,Male,Salaried,Tier-3,176292.34,8817.98,Wallet,Luxury,0,Desktop,1,2,1,39.95,701.0,Different City,15.27,No,No,Yes
TXN_113803,CUST_14801,39,Female,Business,Tier-1,5000.0,5363.58,UPI,Food,19,Tablet,2,0,26,51.02,729.0,Home City,34.5,No,No,No
TXN_117099,CUST_77042,39,Male,Government,Tier-2,280635.13,10323.53,Credit Card,Healthcare,16,Tablet,1,0,21,49.35,630.0,Different City,5.01,No,No,No
TXN_110007,CUST_42358,50,Male,Salaried,Tier-3,143996.42,1138.13,Wallet,Utilities,2,Desktop,3,0,32,27.74,670.0,Home City,,No,No,No
TXN_113822,CUST_12248,24,Male,Student,Tier-3,263569.41,11181.06,UPI,Food,16,Android,0,0,13,22.41,838.0,Different City,31.15,Yes,Yes,No
TXN_115467,CUST_8678,70,Female,Self-Employed,Tier-1,134036.1,17272.98,NEFT,Healthcare,13,Android,1,1,32,17.65,779.0,Home City,24.73,No,Yes,No
TXN_118479,CUST_95223,26,Female,Government,Tier-2,269890.49,5546.07,RTGS,Electronics,11,Desktop,3,1,7,36.97,695.0,Different City,23.33,No,Yes,Yes
TXN_133036,CUST_21863,50,Female,Retired,Tier-3,289877.59,12243.24,RTGS,Luxury,12,iPhone,2,1,46,21.69,802.0,Home City,28.74,No,Yes,No
TXN_109484,CUST_65840,34,Male,Salaried,Tier-1,207524.17,7204.89,Credit Card,Gaming,17,Tablet,2,0,44,31.96,637.0,Home City,49.74,Yes,No,No
TXN_113050,CUST_6028,52,Female,Government,Tier-3,62439.33,1858.51,Debit Card,Healthcare,23,Desktop,0,2,23,48.99,610.0,Home City,23.03,No,Yes,No
TXN_133606,CUST_52832,70,Male,Student,Tier-3,300684.97,1542.01,RTGS,Travel,4,Android,1,1,26,41.56,625.0,Home City,52.5,Yes,Yes,Yes
TXN_125398,CUST_63590,50,Male,Retired,Tier-1,93920.17,3284.2,Credit Card,Electronics,16,Desktop,3,0,33,29.11,794.0,Home City,35.29,No,No,No
TXN_119588,CUST_39747,27,Male,Salaried,Tier-1,134691.4,6754.44,Debit Card,Food,10,Tablet,1,0,10,47.76,579.0,Home City,38.75,No,No,No
TXN_100091,CUST_84227,25,Male,Self-Employed,Tier-1,27161.74,2102.29,Debit Card,Healthcare,4,Desktop,1,2,16,28.75,627.0,Home City,20.85,No,Yes,No
TXN_136888,CUST_28193,22,Female,Government,Tier-2,241080.52,1524.87,Debit Card,Travel,10,iPhone,1,1,55,42.39,817.0,Home City,,No,No,No
TXN_134008,CUST_99956,67,Female,Salaried,Tier-1,358864.94,13886.36,Wallet,Electronics,10,Desktop,2,2,46,27.87,634.0,Home City,19.8,No,No,No
TXN_118200,CUST_97002,35,Male,Student,Tier-1,5000.0,22249.22,NEFT,Healthcare,1,iPhone,2,0,1,37.65,752.0,Home City,47.44,No,No,No
TXN_122534,CUST_70453,46,Male,Business,Tier-2,340583.21,2949.2,Debit Card,Food,23,iPhone,2,2,21,25.34,779.0,International,14.42,No,Yes,Yes
TXN_126937,CUST_60781,24,Male,Government,Tier-1,181943.75,20600.88,Debit Card,Travel,23,Android,1,0,19,44.55,585.0,Home City,40.46,No,No,No
TXN_104976,CUST_16437,33,Male,Government,Tier-2,290649.58,65929.28,UPI,Travel,1,Android,2,1,34,42.14,854.0,Home City,,No,No,Yes
TXN_126917,CUST_84484,48,Female,Self-Employed,Tier-3,319660.02,65549.62,UPI,Healthcare,8,iPhone,6,1,49,46.41,730.0,Home City,56.0,No,No,No
TXN_101294,CUST_38667,64,Female,Business,Tier-2,146186.95,6860.58,Debit Card,Travel,10,Tablet,1,1,5,16.76,660.0,Home City,53.19,No,No,No
TXN_134508,CUST_47029,24,Female,Government,Tier-2,203859.83,11335.41,NEFT,Retail,12,Desktop,3,1,25,25.18,688.0,Different City,35.45,No,No,No
TXN_107498,CUST_16408,70,Female,Business,Tier-1,224493.69,12913.42,credit card,Luxury,12,iPhone,2,1,8,1.0,540.0,Different City,15.6,No,No,No
TXN_101377,CUST_7428,60,Female,Student,Tier-3,5000.0,2503.11,Wallet,Food,18,iPhone,1,3,7,24.21,882.0,Different City,13.74,No,Yes,No
TXN_116368,CUST_74373,61,Male,Government,Tier-1,156870.57,11673.09,NEFT,Gaming,0,Tablet,2,0,44,26.37,776.0,Different City,26.48,No,No,No
TXN_101219,CUST_96164,73,Male,Retired,Tier-1,246213.5,336.58,Credit Card,Food,1,iPhone,2,0,9,56.84,783.0,Home City,23.67,No,No,No
TXN_105132,CUST_92845,64,Female,Self-Employed,Tier-3,73608.89,3472.64,Credit Card,Travel,7,iPhone,2,0,14,40.05,639.0,Home City,38.78,No,No,No
TXN_103993,CUST_66481,64,Female,Self-Employed,Tier-3,5000.0,3201.51,NEFT,Travel,8,Desktop,2,1,49,3.81,696.0,Different City,1.0,No,No,No
TXN_100118,CUST_86909,41,Female,Government,Tier-1,116387.22,3307.89,Wallet,Travel,19,Desktop,1,1,14,29.62,745.0,Home City,1.0,No,No,No
TXN_125780,CUST_17522,42,Male,Government,Tier-1,55247.21,4561.51,Credit Card,Healthcare,19,Tablet,0,3,50,19.62,739.0,Home City,38.91,No,No,No
TXN_113825,CUST_15201,62,Male,Self-Employed,tier-1,53687.62,1170.16,Debit Card,Retail,4,Tablet,1,1,41,55.09,748.0,Home City,,No,No,Yes
TXN_135491,CUST_20654,68,Male,Student,Tier-3,132743.36,23713.11,Credit Card,Gaming,19,Tablet,2,0,55,22.15,854.0,Home City,23.98,No,No,Yes
TXN_112268,CUST_25633,20,Female,Retired,Tier-1,74416.05,11709.42,Credit Card,Food,9,Desktop,3,0,41,24.13,,Home City,37.49,No,No,Yes
TXN_118325,CUST_27496,58,Female,Salaried,Tier-1,297201.93,24893.34,Debit Card,,14,Android,1,0,51,43.74,694.0,Home City,49.71,No,Yes,No
TXN_114070,CUST_85467,26,Female,Salaried,Tier-3,121764.2,1866.24,Credit Card,Gaming,19,iPhone,4,3,53,3.16,706.0,Home City,1.0,No,No,Yes
TXN_126435,CUST_26613,58,Male,Retired,Tier-1,173513.12,1023.9,Wallet,Gaming,3,Android,1,0,31,57.97,724.0,Home City,43.39,No,No,No
TXN_101186,CUST_30451,19,Male,Salaried,Tier-2,164640.55,3271.54,RTGS,Food,4,iPhone,3,0,1,18.4,639.0,Home City,38.43,Yes,Yes,Yes
TXN_102049,CUST_37932,31,Female,Retired,Tier-3,240110.29,10962.26,Wallet,Travel,8,Tablet,0,1,24,46.85,644.0,Home City,70.24,No,No,No
TXN_107103,CUST_18088,23,Male,Salaried,Tier-1,176827.07,1471.46,UPI,Utilities,19,Android,1,0,57,23.06,666.0,Home City,37.35,No,No,No
TXN_107706,CUST_22753,74,Female,Government,Tier-2,52162.58,6529.85,NEFT,Utilities,20,Tablet,0,0,0,27.7,741.0,Home City,18.47,No,No,No
TXN_104028,CUST_53727,25,Male,Government,Tier-1,76257.11,17080.99,RTGS,Utilities,15,Desktop,3,1,37,22.13,827.0,International,1.0,No,No,No
TXN_137951,CUST_62654,25,Male,Student,Tier-3,26139.22,4342.52,NEFT,Electronics,19,Tablet,3,0,54,36.97,582.0,Home City,26.89,No,No,No
TXN_104314,CUST_9450,66,Female,Business,Tier-1,243430.99,15748.53,RTGS,Healthcare,17,Tablet,2,3,55,15.49,796.0,Home City,41.16,No,No,Yes
TXN_137377,CUST_82395,21,Female,Business,Tier-1,202667.1,711.87,RTGS,Healthcare,8,Tablet,1,0,59,42.29,900.0,Home City,58.83,No,No,No
TXN_132694,CUST_10598,20,Female,Self-Employed,Tier-1,88438.51,7759.55,Debit Card,Travel,17,iPhone,0,2,12,62.41,718.0,Different City,31.5,No,No,No
TXN_102243,CUST_79964,29,Female,Student,Tier-2,47113.45,32702.03,Wallet,Electronics,18,iPhone,5,0,12,43.33,776.0,Home City,53.27,No,No,Yes
TXN_115872,CUST_29074,39,Female,Self-Employed,Tier-2,134294.86,6298.73,Wallet,Luxury,9,Android,1,0,20,39.33,773.0,Home City,37.43,No,No,No
TXN_118643,CUST_59711,74,Female,Self-Employed,Tier-1,121835.0,,Debit Card,Gaming,6,Desktop,1,0,38,43.45,723.0,Home City,23.37,No,No,No
TXN_107547,CUST_15272,32,Female,Salaried,Tier-1,76199.25,,NEFT,Luxury,9,Desktop,2,2,45,45.97,812.0,Home City,,No,No,No
TXN_126709,CUST_88864,66,Male,Student,Tier-1,158891.0,9369.3,Debit Card,Healthcare,11,Tablet,1,0,6,23.48,648.0,Home City,17.91,No,No,No
TXN_126644,CUST_6971,51,Female,Retired,Tier-1,238338.38,12443.41,Credit Card,Retail,12,Android,2,0,36,22.52,740.0,Home City,44.17,No,Yes,No
TXN_135471,CUST_6463,67,Female,Business,Tier-1,174214.61,2568.36,NEFT,Electronics,6,Android,1,0,5,14.03,808.0,Home City,38.06,No,No,No
TXN_132695,CUST_24914,23,Female,Salaried,Tier-1,188019.7,350.36,NEFT,Travel,15,Desktop,0,1,7,21.19,777.0,Different City,30.14,No,No,No
TXN_126036,CUST_68733,38,Female,Salaried,Tier-2,5000.0,25542.53,RTGS,Gaming,9,Desktop,1,0,42,30.03,798.0,Home City,22.15,No,No,No
TXN_115273,CUST_30769,39,Female,Student,Tier-1,171827.85,22650.82,NEFT,Gaming,0,Android,4,1,23,25.84,701.0,Home City,47.34,No,No,Yes
TXN_106615,CUST_2090,36,Female,Retired,Tier-1,232865.81,1687.17,Wallet,Electronics,4,Android,0,2,35,18.3,661.0,Home City,51.62,No,Yes,No
TXN_117004,CUST_53813,48,Male,Retired,Tier-3,371961.59,23224.7,RTGS,Gaming,1,iPhone,0,0,26,24.65,723.0,Home City,,No,No,No
TXN_115809,CUST_35479,31,Female,Salaried,Tier-2,134115.4,2531.27,NEFT,,10,Android,1,0,35,16.98,597.0,Home City,51.43,No,No,No
TXN_115655,CUST_22859,70,Male,Retired,Tier-1,173715.86,3431.49,Debit Card,Retail,8,Android,0,1,55,19.36,721.0,Different City,32.04,No,No,No
TXN_106866,CUST_43208,73,Female,Business,Tier-3,135478.43,7936.59,Credit Card,Retail,14,Android,0,0,45,32.64,741.0,Home City,37.47,No,No,No
TXN_125942,CUST_75133,35,Male,Student,Tier-1,158917.37,24928.12,UPI,Utilities,23,Android,1,1,39,31.71,717.0,Home City,32.68,No,No,No
TXN_112479,CUST_43391,30,Female,Self-Employed,Tier-1,213268.62,9938.85,UPI,Luxury,13,Desktop,2,1,32,69.18,596.0,Different City,54.32,No,No,No
TXN_135901,CUST_84255,18,Female,Business,Tier-3,144176.77,,NEFT,Utilities,5,Desktop,0,2,0,41.93,711.0,Home City,46.82,No,No,Yes
TXN_127932,CUST_33422,49,Female,Government,Tier-2,56359.12,20383.11,Debit Card,Utilities,22,Tablet,0,0,55,53.95,766.0,Home City,57.27,No,No,No
TXN_117186,CUST_16857,38,Female,Business,Tier-1,252039.94,29784.72,NEFT,Electronics,15,iPhone,2,2,51,27.4,681.0,Different City,28.76,No,No,No
TXN_108809,CUST_93123,31,Female,Retired,Tier-1,98080.05,2160.79,Wallet,Retail,4,iPhone,0,0,46,51.91,711.0,Home City,70.88,No,No,Yes
TXN_108533,CUST_93633,60,Female,Student,Tier-2,242231.45,16960.67,RTGS,Travel,18,Android,1,1,54,48.34,676.0,Home City,49.12,No,Yes,No
TXN_102277,CUST_99290,32,Female,Salaried,Tier-2,176773.25,4839.88,UPI,Electronics,12,Android,2,0,25,58.3,790.0,Home City,64.55,No,No,No
TXN_116631,CUST_34105,31,Female,Retired,Tier-2,171831.87,,Debit Card,Utilities,2,iPhone,1,2,30,9.77,744.0,Home City,1.77,No,No,No
TXN_139597,CUST_35606,42,Female,Retired,Tier-1,143992.35,9882.43,Debit Card,Healthcare,5,Desktop,1,0,26,1.77,710.0,Home City,21.32,No,Yes,No
TXN_114838,CUST_47424,21,Male,Self-Employed,Tier-2,286664.37,29590.36,UPI,Travel,16,iPhone,2,2,29,37.12,677.0,Home City,21.72,No,No,Yes
TXN_111944,CUST_97059,22,Male,Retired,Tier-1,267428.29,3098.11,credit card,Utilities,15,Desktop,4,1,12,40.54,741.0,Home City,3.97,No,No,No
TXN_119879,CUST_40590,63,Male,Government,Tier-1,72477.11,12955.39,NEFT,Luxury,21,Desktop,2,0,20,16.32,863.0,Home City,,No,No,No
TXN_131998,CUST_95683,50,Male,Retired,Tier-1,26074.79,3811.46,Debit Card,Gaming,8,iPhone,2,3,3,36.27,708.0,Home City,57.79,No,No,No
TXN_109805,CUST_35205,56,Female,Business,Tier-2,90067.94,31636.97,RTGS,Electronics,5,iPhone,3,1,51,71.74,714.0,Home City,,Yes,No,No
TXN_119520,CUST_37769,41,Female,Salaried,Tier-2,97667.03,16336.42,UPI,Utilities,6,Desktop,3,0,34,34.49,753.0,Home City,14.52,No,No,No
TXN_128687,CUST_38146,70,Female,Student,Tier-2,228242.41,1798.28,Credit Card,Healthcare,16,Tablet,1,2,46,54.58,564.0,Home City,22.51,No,Yes,No
TXN_124914,CUST_73627,67,Female,Salaried,Tier-1,258648.77,30677.52,credit card,Electronics,7,Desktop,0,2,39,1.0,753.0,Different City,12.91,Yes,No,No
TXN_127733,CUST_29535,18,Male,Business,Tier-2,94754.06,644.31,Credit Card,Food,5,Android,3,0,36,3.51,713.0,Different City,46.96,No,No,No
TXN_127832,CUST_55778,55,Female,Salaried,Tier-2,116255.06,6875.1,Credit Card,Electronics,11,Android,3,1,38,29.44,643.0,Home City,32.12,No,No,No
TXN_107432,CUST_12854,39,Female,Business,Tier-1,310510.86,,Credit Card,,22,iPhone,1,0,52,1.58,606.0,International,38.8,No,No,No
TXN_109347,CUST_90015,36,Female,Retired,Tier-2,253263.37,13905.15,Wallet,Gaming,19,Tablet,1,0,19,5.77,800.0,Home City,22.54,No,Yes,Yes
TXN_120579,CUST_23523,38,Female,Self-Employed,Tier-2,289744.75,,UPI,Travel,3,Android,0,0,6,22.14,594.0,Home City,12.17,No,Yes,No
TXN_124688,CUST_43903,70,Male,Retired,Tier-1,199747.02,11032.8,Debit Card,Food,0,iPhone,0,2,37,54.16,787.0,Home City,64.64,Yes,Yes,No
TXN_121063,CUST_53409,25,Male,Self-Employed,Tier-1,177017.11,10782.12,UPI,Healthcare,5,Tablet,2,2,22,42.44,701.0,Home City,37.93,No,No,No
TXN_122349,CUST_11769,20,Female,Business,Tier-1,257004.76,13750.2,Wallet,Luxury,9,Desktop,3,1,48,35.97,721.0,International,41.69,Yes,No,Yes
TXN_117239,CUST_39704,70,Male,Government,Tier-1,111927.9,26998.13,UPI,Utilities,1,Tablet,2,0,9,29.61,784.0,Different City,26.28,No,No,No
TXN_107838,CUST_59436,41,Female,Business,Tier-2,337634.69,20856.06,UPI,Gaming,20,iPhone,2,0,0,29.68,547.0,Home City,43.63,Yes,No,No
TXN_107109,CUST_52815,26,Male,Business,Tier-2,245811.0,10714.39,Debit Card,Gaming,9,Desktop,1,0,11,41.89,713.0,Home City,55.21,No,No,No
TXN_101350,CUST_40210,46,Female,Business,Tier-2,126834.53,16643.07,NEFT,Food,3,Tablet,3,1,14,24.06,697.0,Home City,21.28,No,No,No
TXN_120785,CUST_62481,56,Female,Business,Tier-2,199251.04,9662.25,Wallet,Healthcare,10,Tablet,1,0,34,51.52,600.0,Home City,18.31,No,No,No
TXN_103900,CUST_18393,55,Female,Self-Employed,Tier-3,122535.97,10974.86,UPI,Luxury,3,Tablet,4,2,4,29.6,800.0,Home City,1.0,No,No,Yes
TXN_101109,CUST_3719,39,Male,Business,Tier-3,51388.26,6290.49,Debit Card,Utilities,3,iPhone,0,0,3,36.35,742.0,Home City,68.44,No,No,No
TXN_109452,CUST_5716,62,Male,Government,Tier-2,93806.34,3971.47,NEFT,Travel,16,iPhone,1,1,48,30.43,830.0,Home City,30.1,No,No,No
TXN_102445,CUST_35688,31,Female,Salaried,Tier-2,192757.79,377.88,UPI,Food,17,iPhone,0,0,55,14.76,723.0,Home City,55.16,No,No,Yes
TXN_136571,CUST_85790,48,Male,Self-Employed,Tier-1,85491.44,6851.28,Credit Card,Gaming,20,Desktop,3,1,3,51.87,740.0,Home City,46.13,No,No,No
TXN_103679,CUST_56448,19,Male,Government,tier-1,261172.52,16465.88,Wallet,Healthcare,11,Android,1,0,50,11.72,795.0,Home City,17.88,No,No,No
TXN_112915,CUST_47385,69,Male,Retired,Tier-2,233282.58,9124.89,UPI,Luxury,21,Desktop,4,3,34,30.13,788.0,Home City,42.67,No,No,Yes
TXN_127309,CUST_29765,59,Female,Government,Tier-3,91973.86,25584.95,RTGS,Utilities,2,iPhone,0,1,47,5.89,657.0,Home City,37.06,No,No,No
TXN_103350,CUST_87595,42,Female,Retired,Tier-2,156346.73,3272.46,Debit Card,Utilities,16,Tablet,2,0,28,11.08,748.0,Home City,37.35,Yes,No,No
TXN_122014,CUST_40268,38,Female,Self-Employed,Tier-3,200668.94,5226.87,Wallet,Gaming,9,Tablet,2,0,55,18.59,606.0,Home City,81.8,No,No,No
TXN_111403,CUST_61852,49,Female,Self-Employed,Tier-1,14877.99,3198.25,Wallet,Healthcare,14,Android,0,2,30,35.94,708.0,Home City,42.78,No,No,No
TXN_105292,CUST_65990,36,Female,Salaried,Tier-2,175058.74,64668.82,Wallet,Healthcare,3,Desktop,2,0,4,2.1,700.0,Home City,48.57,Yes,No,No
TXN_135462,CUST_94429,57,Female,Government,Tier-2,181580.7,6211.37,Wallet,Retail,23,Desktop,1,1,54,25.65,753.0,Home City,67.55,No,No,No
TXN_134237,CUST_94110,49,Female,Salaried,Tier-1,161893.47,6409.53,RTGS,Travel,23,Desktop,3,0,56,18.86,597.0,Different City,21.13,Yes,No,No
TXN_109932,CUST_2352,61,Female,Student,Tier-1,240341.08,29909.09,Credit Card,Electronics,18,Tablet,1,0,34,48.99,656.0,International,11.62,No,No,No
TXN_124051,CUST_18037,48,Female,Government,Tier-2,26867.03,18138.34,Credit Card,Healthcare,1,Android,3,0,40,25.6,558.0,Home City,59.26,No,No,No
TXN_116606,CUST_63324,43,Male,Government,Tier-1,51564.94,10478.97,RTGS,Utilities,15,Android,1,1,53,50.18,771.0,Home City,48.52,No,No,No
TXN_111891,CUST_3313,27,Female,Self-Employed,Tier-2,185763.41,15795.09,UPI,Travel,10,Tablet,1,0,10,38.9,665.0,Home City,20.73,No,No,No
TXN_126402,CUST_53310,20,Male,Student,Tier-1,118885.89,3763.44,RTGS,Gaming,2,Android,1,2,22,45.15,861.0,Home City,62.89,No,No,No
TXN_120703,CUST_85542,25,Female,Salaried,Tier-1,79934.06,8277.4,NEFT,Utilities,17,Android,0,2,50,37.61,,Home City,10.82,No,Yes,No
TXN_105346,CUST_44512,22,Female,Retired,Tier-3,218409.07,25712.49,Wallet,Healthcare,14,Tablet,3,0,0,28.42,827.0,Home City,16.53,No,Yes,No
TXN_113436,CUST_82888,50,Male,Retired,Tier-2,76107.46,1880.82,Debit Card,Food,23,Android,3,1,41,57.65,867.0,Home City,49.14,No,No,No
TXN_132258,CUST_44276,65,Male,Retired,Tier-2,117358.37,16038.13,Wallet,Retail,7,iPhone,2,1,57,45.09,659.0,International,42.52,No,No,Yes
TXN_136198,CUST_48433,72,Female,Self-Employed,Tier-1,5000.0,,Debit Card,Healthcare,4,Desktop,1,0,16,55.56,736.0,Different City,41.3,No,Yes,No
TXN_109132,CUST_20154,32,Female,Business,Tier-3,290404.5,10651.82,Wallet,Retail,1,iPhone,2,0,52,54.96,521.0,International,44.12,No,No,Yes
TXN_104885,CUST_1963,64,Male,Retired,Tier-2,125300.15,9281.11,NEFT,Electronics,9,iPhone,1,0,2,40.31,589.0,Home City,38.44,No,Yes,No
TXN_122423,CUST_34779,26,Female,Student,Tier-1,236537.31,7345.5,NEFT,Healthcare,17,Desktop,1,1,50,53.41,543.0,Home City,46.76,No,No,No
TXN_122799,CUST_72368,34,Female,Retired,Tier-1,161074.87,4907.42,Debit Card,Travel,3,Desktop,2,2,47,40.4,667.0,Home City,31.95,No,Yes,No
TXN_139066,CUST_5622,34,Male,Retired,Tier-2,287713.22,5625.95,RTGS,Travel,23,Desktop,2,0,38,53.43,748.0,International,35.62,Yes,No,Yes
TXN_115399,CUST_82465,36,Female,Student,Tier-1,168277.22,8821.19,Debit Card,Utilities,9,iPhone,1,1,6,65.2,758.0,Home City,74.94,No,No,No
TXN_122723,CUST_75100,20,Male,Government,Tier-3,240194.01,36059.0,credit card,Utilities,12,Desktop,1,0,48,42.07,704.0,Different City,87.64,No,No,No
TXN_131586,CUST_54444,71,Male,Student,Tier-2,171102.56,54632.93,Debit Card,Gaming,18,iPhone,1,0,29,46.26,678.0,Home City,39.26,No,No,No
TXN_113589,CUST_90116,67,Female,Salaried,Tier-2,197890.87,11229.87,Credit Card,Retail,17,Desktop,0,2,32,54.97,829.0,Home City,34.92,No,No,Yes
TXN_139123,CUST_12190,43,Male,Salaried,Tier-2,255839.86,33531.83,Wallet,Gaming,12,iPhone,1,1,44,55.18,793.0,Home City,10.12,No,No,Yes
TXN_118541,CUST_92872,47,Female,Student,Tier-3,102430.44,3999.86,RTGS,Gaming,5,Tablet,1,0,35,51.74,769.0,Home City,54.88,No,No,Yes
TXN_111582,CUST_25685,21,Female,Business,Tier-2,128893.16,349.53,UPI,,21,Android,0,1,40,15.98,509.0,Home City,10.57,No,No,No
TXN_118641,CUST_72824,65,Male,Business,Tier-2,172494.24,6496.41,NEFT,Travel,6,Tablet,5,1,57,44.23,667.0,Different City,35.76,No,No,No
TXN_130530,CUST_38334,38,Male,Self-Employed,Tier-1,148705.63,10086.45,Debit Card,Utilities,7,Tablet,2,1,57,25.2,784.0,Different City,77.94,No,No,No
TXN_103905,CUST_59335,36,Male,Business,Tier-3,139504.58,3950.43,NEFT,Healthcare,23,Android,0,0,34,27.97,645.0,Home City,48.61,No,No,No
TXN_106820,CUST_72253,49,Male,Salaried,Tier-2,132697.14,2573.78,NEFT,Electronics,15,Tablet,7,2,59,42.78,653.0,Home City,37.91,No,No,No
TXN_116485,CUST_46964,53,Male,Government,Tier-2,164591.63,16324.89,Debit Card,Healthcare,6,Tablet,2,1,11,42.63,849.0,Home City,53.39,No,No,No
TXN_117851,CUST_87632,25,Male,Self-Employed,Tier-1,8504.36,12861.94,Debit Card,Retail,20,iPhone,2,0,1,21.78,746.0,Different City,49.57,No,No,Yes
TXN_117311,CUST_23167,70,Male,Business,Tier-2,98636.87,27728.81,RTGS,Utilities,20,Desktop,2,1,38,42.07,688.0,Home City,42.12,No,No,Yes
TXN_123791,CUST_96172,72,Female,Student,Tier-3,219916.9,18582.97,UPI,Gaming,4,Tablet,3,0,25,27.59,704.0,Home City,51.29,No,No,Yes
TXN_116981,CUST_79018,37,Female,Self-Employed,Tier-1,36482.37,562.72,Wallet,Utilities,7,Tablet,1,0,33,33.78,666.0,Different City,22.94,No,No,No
TXN_128518,CUST_81618,47,Male,Government,Tier-1,136113.9,10804.71,NEFT,Healthcare,8,Desktop,2,0,30,62.66,716.0,Home City,12.7,No,No,No
TXN_104112,CUST_34438,22,Female,Government,Tier-1,12168.86,436.21,Wallet,Luxury,14,iPhone,2,1,40,25.26,851.0,Different City,32.28,No,No,No
TXN_116756,CUST_51340,65,Female,Salaried,Tier-2,183011.9,5388.89,NEFT,,15,Tablet,2,2,10,72.87,783.0,Home City,34.49,No,No,No
TXN_113105,CUST_44815,47,Female,Business,Tier-2,122767.86,838.16,UPI,Utilities,2,Android,1,1,6,36.4,792.0,Home City,47.06,Yes,No,No
TXN_103371,CUST_1680,31,Male,Government,Tier-2,306481.1,4818.48,UPI,Healthcare,18,Tablet,1,0,30,45.28,734.0,Home City,48.55,No,No,No
TXN_113008,CUST_79261,34,Male,Salaried,tier-1,63847.41,37131.62,Wallet,Utilities,6,iPhone,1,2,21,28.83,539.0,Home City,51.32,No,No,No
TXN_126723,CUST_50417,28,Female,Government,Tier-1,247170.75,6676.47,NEFT,Travel,1,Tablet,1,0,24,49.58,677.0,Different City,9.31,No,No,No
TXN_106070,CUST_87427,36,Female,Student,Tier-1,75634.4,1842.37,Debit Card,Travel,21,Android,2,1,32,23.76,727.0,Home City,39.36,No,No,No
TXN_118634,CUST_26317,71,Female,Student,Tier-3,44540.64,1773.44,Wallet,Utilities,23,Desktop,2,1,29,10.63,597.0,International,46.35,No,No,Yes
TXN_139621,CUST_64392,50,Male,Business,Tier-1,285188.89,25373.66,Credit Card,Healthcare,20,Tablet,1,1,20,44.5,697.0,Home City,45.79,No,No,Yes
TXN_129984,CUST_26903,20,Male,Business,Tier-2,200712.46,27170.03,NEFT,Electronics,11,Desktop,0,1,29,30.54,702.0,Home City,5.77,No,Yes,No
TXN_115652,CUST_24581,50,Female,Government,Tier-1,233880.37,5797.71,Credit Card,Food,6,Tablet,2,0,41,48.21,751.0,Home City,45.16,Yes,No,No
TXN_100760,CUST_74975,34,Male,Self-Employed,Tier-2,69174.83,2507.68,UPI,Electronics,17,Desktop,0,2,52,50.8,635.0,Different City,31.11,No,No,No
TXN_110143,CUST_65175,65,Female,Government,Tier-1,230909.99,12435.27,Wallet,Electronics,14,Android,3,0,35,33.57,625.0,Home City,25.87,No,Yes,No
TXN_105802,CUST_86914,71,Female,Student,Tier-3,94913.52,389.07,Debit Card,Food,13,iPhone,0,0,34,15.67,658.0,Home City,41.44,Yes,No,No
TXN_134047,CUST_96778,69,Female,Government,Tier-3,91203.96,,Debit Card,Electronics,14,Android,2,2,21,43.83,698.0,Home City,50.38,No,No,No
TXN_117018,CUST_40850,23,Male,Retired,Tier-3,193475.64,1580.85,credit card,Travel,3,Android,0,0,0,23.91,900.0,Home City,11.75,No,No,No
TXN_108903,CUST_64470,31,Female,Retired,Tier-2,158272.69,20139.72,RTGS,Utilities,18,iPhone,1,2,30,8.44,884.0,Home City,1.0,No,No,Yes
TXN_127155,CUST_14977,20,Female,Retired,Tier-2,62300.41,5101.42,Debit Card,Food,13,Tablet,0,0,51,47.3,629.0,Home City,1.77,No,No,No
TXN_126600,CUST_49959,61,Male,Business,Tier-2,164930.25,2452.01,Wallet,Gaming,2,Android,1,1,28,35.61,741.0,Home City,53.67,No,No,No
TXN_106665,CUST_81967,38,Male,Business,Tier-1,239553.02,6908.25,Credit Card,Retail,8,Desktop,0,1,49,34.05,749.0,Home City,31.12,No,No,Yes
TXN_120045,CUST_69566,65,Female,Student,tier-1,224846.04,4000.79,Debit Card,Retail,8,iPhone,1,1,43,55.68,635.0,Home City,15.35,No,No,No
TXN_116803,CUST_84115,38,Female,Salaried,Tier-1,155029.34,5312.8,Credit Card,Utilities,7,iPhone,3,1,33,58.45,681.0,Different City,8.05,No,No,No
TXN_125835,CUST_63586,20,Female,Business,Tier-1,193729.54,1828.9,UPI,Utilities,11,iPhone,1,0,48,33.45,632.0,Home City,53.53,No,No,Yes
