income,credit_limit,txn_frequency,spend
69299.3802694776,17714.010316605378,18,49512.825960346105
60798.17137892572,20352.98738173185,20,63814.29083439445
54236.8517810768,22186.184441388938,22,54053.896046365386
65886.73178371253,17849.23908821516,16,44963.13710385259
43429.20295582389,19242.742293340038,22,50946.6795184994
17626.935418529345,18944.812102204258,16,29731.94025395961
70875.11094236476,13882.086486698865,21,47900.788922677864
63343.30793570854,26973.14920288139,16,56391.319911628605
55149.09957573833,17965.533282761306,24,55067.291767094466
51614.62458605532,16854.674190584883,23,44267.75035936402
62468.64727693141,21768.433445884995,18,51421.501844949715
62448.13778000219,27891.605667400043,23,63734.459165925226
47555.27731740874,16896.80389577416,26,44308.29718524209
69732.5625193709,19836.01498124472,19,50263.24941065871
61695.75005700872,5065.741047093246,18,18089.347765751845
41269.82236498114,29480.21975251752,26,63461.310437153305
84698.49450701987,16867.22971553819,18,57503.8183961196
38403.19150671819,5690.188290262915,23,30211.262226419225
20801.370413085275,25197.274968680515,17,57468.0401745171
30221.25523152037,13393.609577151597,13,37661.696681347436
67950.40573975118,13039.748226672808,18,46390.72845795454
68592.74764612038,14295.757337189958,10,50966.333206824376
35656.272743609414,17084.417382940934,14,36777.24163857491
41192.371702493976,28076.25227260997,28,53141.173287615435
41349.480377245505,12673.506294171819,26,39023.8095730724
62851.361606332146,23760.166822202278,26,52934.95847559217
32378.557896198858,15898.48771810329,25,37841.652901651774
64800.22781068103,16803.487154976377,12,45282.207300064474
52874.73954498831,18092.809089766997,17,47134.695815627674
41884.797121199816,19127.33016727979,20,46240.674020105296
43424.8520917844,21539.627218069203,21,50161.89677218495
46572.696154834906,11158.367493645934,21,30528.827797481514
46876.69079646206,31463.25278530877,22,60734.03943208037
39753.54499162508,19694.845288027598,23,44503.68898241885
81489.80555168008,13578.575492656983,21,50196.2842103764
58682.22846720128,27131.29068826251,18,62918.22931356367
63684.85524670378,18983.35574157684,24,45469.22281210065
52322.134891376154,18844.744243982917,18,47665.733723956735
54403.36874721954,24276.050515063274,25,55474.33637125572
45362.95836509442,9992.712500963395,17,31608.73716057005
67021.17398894714,23229.98518162771,19,61611.502433169226
51332.52841274567,20853.499323897704,17,51517.17415395365
40066.98059370671,16703.595097659607,16,39539.27105974211
9974.589455352645,18356.63208069762,23,34000.55606648387
36952.809594733124,16283.337657320128,22,30086.575599910113
47488.34070312502,20322.938398139664,18,50257.040797632595
50864.381951792195,20997.27004992542,23,51889.44269527518
32495.34098224122,13840.08856929612,23,28683.642286241044
17779.02596354591,15776.198517894873,16,35449.53357549936
83228.70781695144,9836.820681687166,21,44036.95810367053
50055.33661148235,13930.47943942954,22,41866.68966001369
45166.65852529529,15544.154884069314,21,48609.48901798981
52905.71370450203,8198.515614897777,25,36630.678246481744
33965.10446699711,21840.99626643927,16,48512.17697833729
66385.60389797817,23388.746993866007,19,54961.69192422998
42810.9471272761,31388.162335470184,25,63137.00156563911
39125.61895049892,21841.462892370782,11,44143.354444610384
41090.608234150604,15529.76962436779,23,42799.16929191028
39891.09530357415,19798.354588120055,18,49298.2061346974
33104.95018777727,22031.163540602814,22,45698.45865135234
56616.03513333637,21661.89923101793,21,50502.895100151734
58744.1824542694,14705.18019179878,22,45350.042504380726
30273.369034138574,26734.912789320617,27,51463.8653789271
45916.16976514831,23302.45313857591,24,51204.806500148465
52003.933882472986,25053.43683228883,20,63398.23878466703
42370.946639939015,25644.953411268354,16,48643.76147210099
61992.26581578788,24065.590503529358,14,57283.363806115536
73360.23842709298,22863.515268771742,17,68001.23474891754
57086.558235023585,22267.649407558492,12,42751.67469857309
50018.79673938216,20854.300144944544,26,49171.130351396576
38513.96941982744,18897.116404916247,17,44485.17566084833
28013.325433555794,20679.358095919983,14,51629.58790264571
38015.94913078847,15545.789458422434,22,33417.38191629455
61090.30724829881,24254.58114692946,19,57311.50717398241
35244.35717492644,17413.13959710846,23,37725.90683100744
68491.98705013462,17246.274905609247,22,60300.45752782423
44183.65336858704,20190.45278970084,21,46261.430779641254
32931.2026495492,20565.127262885653,19,40800.04321728041
53304.30720327986,20503.992102309272,18,50210.4233442109
36888.097039097556,23897.86307685725,15,52863.51405388988
62917.05308256925,26382.155877398727,34,72877.69435834627
37764.33025893428,15952.935380267412,18,33631.836306420446
19532.592996655538,18639.856526187094,17,42261.555477004076
42113.87809435621,18864.460291098127,15,45545.87691945618
26240.526865373886,19943.995321005812,20,44885.239030561694
61669.40333929984,20850.887068422846,24,48352.10188141733
65594.31662744765,15126.052260861057,29,44517.89018535994
41281.43530679594,23269.338142904922,10,45049.23193578563
73387.19798941852,21227.83368929137,19,54483.88443691002
37357.48468535341,16731.79435768724,15,43695.5552697532
45288.236336609596,22310.054840062086,20,53537.52049285436
33736.4985642465,17819.633246746685,17,37581.78495733377
24802.931542808838,20207.74076819364,19,31554.892601387663
55621.97204524742,16229.93413566046,20,42909.220099305254
72450.87984269211,23761.94338405026,17,55856.15296174099
43225.73138378146,19309.78036571722,19,53494.11636599205
50041.58262433969,21479.844669454582,19,46704.20202211678
31262.759021280057,22676.91305274538,18,50390.19945766187
41308.94472726377,24077.759244686018,24,58439.40765878222
26934.864446660402,25040.969957531583,22,50972.159354303534
72452.48813997112,23996.20567916785,29,59751.56304741711
31988.85459223851,21129.644611416974,16,41534.255736051
49976.68190875072,21061.19688225092,18,57225.93219553244
73749.87792851185,16073.140957266985,25,55202.20003720308
51714.22902720618,23765.77433266392,24,66979.73490422424
48449.51001000168,12219.903208135529,21,32022.20024752116
54801.96872517209,23666.256464568807,19,58305.83706121483
30792.395455400816,16165.022790526873,16,39636.19361705956
22668.571388168806,27240.010708604255,24,52779.64240064475
53497.7363961358,22276.964012908084,25,57837.41583671134
51825.06008877168,21238.82902594054,16,53010.56350286263
54679.235257962864,20208.399310808134,26,54466.11761998091
12011.876655494008,26199.601485285362,23,44499.03795770089
29821.468187497943,15874.863580540517,18,30704.528130152736
51731.72617674131,22981.867244605317,27,46091.1807749163
47485.555487696256,23206.817693743764,22,48013.41182163847
63594.009787242685,20246.17368639567,31,66908.33947697456
54516.91288473365,19619.07488970464,21,47415.65022801327
67896.28314198129,27264.860489778588,20,72276.5972665479
66934.51471687149,15136.998691315534,15,45436.62045203552
59178.66754519434,11923.4025676596,20,37779.4958947164
48311.975632051624,19517.83816876952,21,53238.20483546205
54889.02979451822,19195.93819727866,17,48286.89643319959
56414.34340478109,20184.133167717195,16,49095.8708678355
67990.25030330919,17150.034560171254,20,50196.00511580677
44667.85068602876,20031.880853790466,18,44571.58091599723
56339.774159180095,12788.179446716156,22,47379.3039719326
29089.968453306425,31449.06397555375,20,56769.00245797432
44303.91351097166,14598.524569148596,15,40891.97188262985
53437.043318376505,22592.555543578663,19,61755.63899727023
55678.70264694154,19537.494989907587,29,54635.165358475926
59346.36208077619,20021.86828594514,20,53269.46546478063
39196.31815298182,16928.53062773704,24,37844.47422927206
50821.61919020435,24014.44399892674,25,53497.78668147861
42515.6397818706,18295.13734887855,32,51519.66524887333
77599.34789908417,18961.389750253853,20,47815.74960444734
27404.47124434649,14830.873194868209,24,45512.65189867138
81884.45456653011,27165.50701261869,22,68675.26442394915
60130.35709794508,18667.057164767633,31,62267.09620304436
9538.327070169187,16946.03545441234,22,29077.05793123159
42526.29842929853,20061.956001217528,26,47374.11717037862
53685.12548315359,30413.13746668294,24,62306.3420249716
49269.53511764724,11754.636527736044,25,30674.089273742284
25779.532117200022,27430.312014785064,17,56981.87529034816
32611.88570077285,28067.239219519048,22,55910.23088614392
51789.680470580846,19425.729338215526,23,56715.52063902642
29153.390391779605,8328.186086345768,15,26342.089729773124
62529.65157994353,18412.922677455772,11,43194.60937688971
46002.74324569096,18098.683106075398,20,44473.45117799979
58877.83292548166,11386.478149725463,21,33780.43883637003
33457.0338791588,10515.2719649754,21,31999.432679698173
29667.696746307756,25721.70967380132,22,47768.49639138326
65494.55309612032,22833.492732618473,21,56609.05920325188
49017.905985029625,14188.608175716663,20,40305.105340950046
25205.027010527483,20999.509407614893,26,38422.50261429472
37494.7051087872,12845.359680878095,23,33737.38933729157
52996.85864540163,12891.713037109761,24,46999.167239806025
27841.55507179467,17020.628119479792,21,40845.466926233996
7327.544729222325,15852.070165973644,14,34242.84079565416
27390.35692129799,18260.89401115438,25,34643.71582057001
61654.02743302104,19519.91230791268,20,50119.502380350605
23857.877235237123,15952.175525254788,15,29775.529726828154
64340.517473748514,22821.592138156342,15,59094.852768056655
54125.32046034673,24863.50894010733,32,51698.8987059014
38758.328043911046,12440.491085767397,13,35389.12014975612
67274.67694388056,29065.506423391485,13,71874.05214498524
29712.447392952086,17960.15395328699,19,41770.61337251389
40618.42358834942,19865.938309656478,17,43571.46678068109
48772.37117594323,19183.34388341845,16,53304.34655657254
43052.24783022169,21900.43250858973,24,47987.66055940234
50708.284113301364,21199.614411451603,25,52389.30480046538
58554.97129739537,22299.12952738597,12,55387.95244227555
40640.577989400335,11089.988032256806,23,27992.1298927089
72159.75057681906,30037.822291158507,20,78514.09896047336
35874.47646421492,25506.658634735468,32,56898.46244154736
45643.42182340001,12951.44588838601,22,40980.04411801255
56393.00109270002,18013.70752806704,19,45959.09943682199
47015.082302125134,7868.3733408893695,19,30098.719146430038
28277.797532393197,11566.15010319564,18,30422.462024077315
49280.097338679916,18893.618634431776,20,47113.69316884918
35207.566154217086,22328.533915605814,21,51130.96500001811
75618.85834902845,24193.62788125467,21,62856.60449639683
71246.0666473113,13220.170176449887,18,40099.60328382821
51538.200481119566,29914.19137446769,28,62844.58986309979
45343.52784636253,23417.863447816133,15,46978.32202859281
65893.0479403668,13619.207802637273,15,43751.51858114478
67706.1992447862,20929.06160640893,18,66035.58321066936
56928.58866890116,17924.75711166825,29,50176.321281603545
70819.30452085934,13793.428377899176,17,39566.96235631161
55290.65317038264,17411.3554398283,21,45897.331055028066
51952.889258148454,19830.5214311916,16,49459.38123687464
54069.93091126339,11967.275768340463,19,44863.90073075923
41068.49101918998,18700.24639103304,17,51495.53664394609
61535.66119047719,22279.286553028534,16,56357.100536557744
46473.2890384438,25154.79175659339,24,63572.179883027806
54355.69179927132,22461.171463125575,13,46600.07511928689
45403.8417297659,17649.163285838,20,43360.108237199216
56555.90437311105,19943.753824200998,15,57056.70617247615
53395.55937930421,21539.51329857677,20,49366.167699048616
64679.49067384146,21201.891427321825,21,47509.30589201556
41354.16313652771,19671.67457884287,24,42948.90212053819
40785.109330962965,19513.705152616494,19,48798.54339474789
60241.274221227904,17373.761529713836,23,44972.50112887886
75155.6652643648,19977.513467645545,30,51949.85014236079
45654.79086201342,18348.065963334542,26,39772.77646945212
59070.8113467952,14105.145509300899,18,45748.30623102917
36681.562642690755,23674.76227114332,17,61347.2900992381
42623.02080732398,21193.896647698344,14,46955.161223460185
50590.61200078908,16807.174023400956,24,44067.841461144475
54548.64862495326,18975.99208818301,19,48677.96063967355
53509.78996575232,20379.523107099063,13,38073.69402306307
46330.091051441865,23604.175419608153,22,53721.635022871305
28158.169484489357,18260.303388635584,13,41813.67607575123
30634.1432431295,20058.524169948283,16,43698.289607716506
69556.29927419721,27090.87440008994,26,69093.29719117568
43846.176081136946,3407.162656706005,17,20568.425565181686
49421.064159431626,15284.672549222334,22,32717.103020241717
52785.14585985879,22000.75714864241,28,51309.25450575643
84698.51902149228,24545.1473379224,14,68258.50381246512
45948.550014431545,14557.49395380586,17,41074.65398337501
64997.69509372253,15379.336224826984,21,48553.46508620778
35283.773520701376,20182.325751799395,20,48023.280578953934
42298.00058104734,11684.01686939902,17,35856.73490929756
57174.553015870755,19093.101759760237,19,54217.92262600929
59297.93746277211,19209.93469809808,20,53900.487256047236
55796.84366854072,18946.195539961624,27,57543.03027370642
50543.89633133099,15193.643683492708,18,45438.754637938626
48804.75814789868,17092.28305769857,28,45614.727899383455
68988.71861913019,11232.477560267764,16,46951.00316492008
72415.55012278442,13668.239130980524,17,51540.651802445966
48416.834578140886,18174.97524145376,15,46946.7165248557
49286.96555513207,23036.08084856823,23,58910.15278735465
45807.17484678814,21125.68275533511,36,52053.00719755326
42586.586549417785,23434.38467724882,12,45747.905769159355
61499.75686695572,21633.682996565614,20,62030.31981391591
47419.71168359408,26917.013496618776,23,66168.85385117885
53219.94354633019,16165.950646976395,20,34477.85358542191
56133.22378605091,22297.990111106763,22,51705.81740180939
2716.1924603343505,21277.449775531182,12,39717.07132302107
40505.394686407075,20201.152741015976,16,36627.6455793325
51272.63253515972,17164.75031470115,26,54660.230694724494
61023.86006118321,16285.020247939327,21,56195.72783055705
73220.29222892149,17932.330163772847,21,46002.97599038391
50234.747096262356,13200.853095815746,16,41675.067828892876
27776.560309077988,13796.623481375724,18,29885.014844941008
58239.8588368269,19790.841385930056,11,48327.45726896719
48318.75954016545,19799.923070532204,19,40434.38398732353
79995.83095496325,19403.512620751295,15,58160.38481683099
68407.94781278993,12606.265652609974,18,44861.009830061295
30741.74426847033,12554.110318006144,22,30650.914460571206
40174.93369377501,16941.55136087368,18,48410.39430615565
72182.70531613322,29844.587615782053,17,80139.79054290304
51570.06073490137,15110.614033405975,16,40384.557858407716
58637.59443263736,23416.76430071636,20,50781.9087197672
46112.99253513618,17592.132555038665,18,33812.66291180391
77006.43815642392,13902.140617709916,25,57865.432431454305
52179.68382618982,19843.803402783735,20,47756.895685942676
62087.163108473,16162.370648857088,20,46985.77459673721
28349.02482764107,20731.665494378976,21,40800.87778725287
31749.70641024716,20521.018072157854,20,41121.65973229912
81097.3904508739,10211.723873372039,15,45526.67658990469
32717.70779684484,22545.820224619532,23,47437.73912699436
59249.464867766656,15149.98683066943,17,35622.056610448155
63943.05540999053,20943.45070907073,23,56597.895262492246
54317.44389995736,20388.479772109484,22,46642.23082606365
64692.357508182606,26294.489007921562,27,67821.81082392116
22509.378415685984,19752.650253626725,20,37948.22543123102
68253.80763277717,21205.03342590056,15,51160.742985405785
14531.325217456048,13493.734384650636,28,26999.06209308984
62927.565104026624,26240.953373613942,27,55207.4313352101
90486.15169637263,22190.353501256395,18,67090.59157529913
68972.74853997477,16970.26506986849,22,58853.41417496679
51232.72047399331,25506.772515552333,15,59924.655794515595
46644.47915859527,23386.605242479243,26,54218.27053910984
49763.3203043821,18501.756629212865,23,46850.16574798879
33849.241281074515,10571.689900515456,18,27509.882145208983
47259.98545165084,20556.21806074538,18,42940.41964587127
28018.672038975037,18631.505423684463,22,46592.04706797891
37006.43556162332,29041.24390213549,18,55803.48965096813
63518.26308693286,22011.470640796142,14,54744.06467156339
62109.46664014981,14235.879633059189,26,54363.1127079774
56178.85957100739,24569.72948067989,28,57830.9312041877
52531.20611014346,15215.806141384377,20,44210.230755029705
23781.205891343412,19528.286073213,11,50852.2299950149
44221.637235502654,19593.225725513912,20,44181.91751676814
48892.53042470334,15770.201897046949,33,49868.47287337207
26202.85867993754,10589.441962409901,25,26926.588413421076
29046.29865959742,22898.01779371171,23,53176.92609925327
64467.99061703261,20900.153167459328,22,58292.22340551108
54812.91039514192,17557.453524998196,20,59791.27603205855
32721.764026152527,14119.312956708249,15,26223.715035230623
70534.18602548345,25818.5090153594,21,61110.41155159914
64785.212650277696,15844.125084099709,20,42066.18719278898
48047.416405907,15568.651304973053,23,41666.03795372079
31030.58574429909,16454.513457017725,22,43057.29674166104
73936.27981660538,20982.930476592464,21,48736.0745724307
75205.96579187906,18845.346458042102,16,56496.837369881076
67492.5685688733,31032.869440682443,12,69554.86465395716
66750.61816781852,25677.483929833674,19,61635.371534829166
49187.427985399874,11758.539587581434,17,34737.14656540542
51594.17686363765,20623.924406905244,16,43827.544700923114
70422.70884793047,25300.737219703624,16,76998.99139519317
53745.33121803707,20994.521189052728,9,38688.3084596192
37526.89224720938,14079.58578530472,17,35668.560357010036
36058.535253349386,23459.950065900415,17,51045.24329126215
66438.2836672963,19636.098606929412,16,54792.763159916816
81670.99686878937,17737.461472530395,21,60660.55920670485
58070.46200093468,20454.54958915556,21,53278.515054306234
83324.46591301855,20444.62674085806,19,67807.13140713761
20468.187886658547,14796.763020882208,32,30439.701008219887
31386.527483472903,12082.170897829259,18,35905.76219700211
42338.829333440226,30935.41568046329,15,59068.15720810227
20152.87948558267,16597.597181352878,17,30370.82444182818
46732.23960255994,18883.706348497097,22,50616.80163481688
67692.31663081418,21602.614061219894,19,53350.7210833124
19472.363974599306,22311.491300796275,21,23654.873172957075
63843.29178235671,18342.897716972835,20,53780.56105493686
31576.21761991042,20249.754580210327,24,43749.562424571486
37759.02970921909,22533.747577833903,22,58071.12512756162
47990.52654897406,17174.756000208552,19,46473.33574882469
49116.656089963726,15516.57427979367,20,43290.76084320373
65114.1263354019,16844.919491601882,16,52358.86939617431
47072.54385077382,30269.62992605327,20,60835.221325536404
60373.13918296053,22790.794697893285,20,65397.77250896754
65913.67946687776,15858.683770675638,18,47267.20655088645
51816.68720199723,21140.0339500947,19,48920.624320972725
82709.56758618061,19846.6727335647,23,62939.791277163255
40716.4126123427,24008.126693017904,25,55839.31359499751
37846.740702770054,29661.465731028136,22,57906.18718231364
38261.3686634326,17572.37418054686,23,46268.50790453295
83443.50921655388,17549.85865779718,22,52650.64981063585
62601.31400317264,20099.972874529263,27,56680.33833697388
67910.99309580759,17817.90005768661,28,44760.691020096405
60386.0890358984,16358.884192593048,17,46633.064135717555
48606.3912642909,25665.539437436408,21,53492.332643856746
52266.292210791486,14566.296233904886,31,38655.07419091481
35131.497364349416,18052.369737427656,18,35856.0524263622
81231.98673260219,28689.268310836356,24,65951.72524988961
48530.0666493232,14292.136047187103,19,41082.04438674106
36998.591767725506,17861.253098355388,16,43933.73351310845
28078.22458228334,20478.168808050188,26,46923.210532665384
75892.65800380788,17427.949174416375,30,50999.28573646111
65740.88117820978,18356.78835382773,21,51452.73897212356
57546.233567532465,9265.856708894746,29,38848.15624048649
21942.074421431997,21446.117098036426,17,48469.04337897392
55960.30717318887,23456.81803488516,18,66910.98186583453
46088.25612270724,16948.212686070874,19,39762.937344174105
42412.53233802447,22657.765960971577,19,54585.90576464946
70983.79977319657,18409.13216236163,15,47992.19631165721
29896.473284639287,27592.92312972833,22,48261.46124315853
28258.70442884768,8509.544630571996,22,20395.707820422416
25052.189594236508,18834.56654239099,22,41377.65810156805
36337.788725796636,27328.88853488701,14,54434.88399448527
29124.768214968597,22929.956837210295,25,51133.652140587954
63628.93254741972,14964.512495785475,17,31820.81052373804
36380.18268572724,15574.191945167664,19,38567.45750153343
52997.89448387795,15361.766099103468,21,38840.50007783131
40368.25242988962,25063.71879388328,22,42993.724137983954
64802.45610477546,29179.965008300125,17,63631.14230570556
60793.84861321133,17196.53885416611,25,46853.132216822414
50767.876189645816,25486.887395692807,17,66173.89265111295
74046.50693403033,23087.302801057343,29,59284.472409233465
41544.48926513218,20536.545811219617,16,42479.9750293053
44705.34501954459,16714.11096330937,12,39422.188781963996
52354.94935878669,18647.46044121942,18,58900.05824773584
59515.576939155464,24180.8805948994,18,69295.34825945801
21313.455760899356,16635.083036983382,25,33958.6648105666
67256.26377115173,24171.955326328243,19,55195.971815391786
40813.68281090704,16860.504875124803,21,43146.34844363874
59800.429660405745,17638.86999733618,19,45350.145394772706
38410.47703453321,20320.65541845646,15,54141.81402760293
70110.6462952803,13012.715162645833,24,53755.13167210944
65464.12598970974,18412.374989063923,33,49598.57293456954
65566.2097853371,24499.918882010934,25,60984.540255431886
56639.304913362044,15760.28860738504,25,44900.90378451396
47176.22988631824,24109.47553774655,24,53257.585366987514
24484.929385551008,15876.98097102831,19,35443.03463249057
50806.94850666412,27841.036642164283,15,56729.26952711205
67327.19099081552,38403.9108657562,23,87473.97819786555
62003.88245969861,12417.326043039988,21,49101.31313001677
38890.29641522243,14914.374307553997,22,43506.118929592325
96104.5000809298,24061.624011841748,20,64584.99833234841
65881.1732361246,20274.198008660544,21,54256.655868063564
38747.745385520706,15954.025823039261,21,40424.54422968085
41237.96072700622,16171.016280328498,25,44573.02074142535
34447.24925959107,18176.463042556745,21,37747.68727076482
47978.768739950734,18206.577163181428,19,41914.403289886664
73667.08509635509,17751.108741343647,16,50946.52678423701
56757.61788704454,16272.979373069467,16,41875.997026747486
74859.071694918,10428.142779599111,19,49372.31096859395
73740.2627452958,19902.837434442565,24,65127.74153889485
70600.78698391089,23004.211391052577,25,64661.71573185875
75356.60829119149,20476.888528210784,15,58494.60349492206
49926.872590958425,24262.4604406427,21,61311.65476409703
52600.4090016389,21266.47485323792,17,50950.99841306594
29324.233607931008,18737.279752386283,24,45396.25452940339
58863.93740410367,20206.235012102643,22,42862.98981530594
53593.50194455075,18435.46630747478,21,49401.45091072049
79982.97638894196,16220.501807611821,23,54569.64492442014
44658.39029766373,10319.892054547436,17,27568.822316163692
34563.21972564623,22377.72635950418,14,51900.96744881201
28232.420676696114,17584.244246563914,22,34243.76232629305
70771.84764325937,11721.709526291022,26,36719.63602976779
52705.949074032906,21557.86897658044,17,55573.538289636235
45491.460330354996,7202.099618142351,17,29134.716608251987
53534.045818261715,19704.84747476518,20,49768.4149526722
30990.596347992814,23763.706285402244,20,47889.92629606778
30342.077481789795,23942.155137265487,22,54254.14452900893
75948.00535688389,11234.527756934485,13,37471.29102568557
52912.81685480472,18557.342794224773,18,50129.4731772053
56205.92675310456,19915.177159955892,21,44707.416623815356
50126.3555187587,18490.844865649804,22,45495.74144885858
40524.83247204836,28472.79286764998,18,61070.24793476949
40517.14621800824,27435.67757743172,20,56170.7793553691
34496.45069913157,19514.790100732862,13,43715.9220279097
67098.17711741432,25480.226706017726,15,65235.95840551218
57149.97671689747,16737.739693918644,18,47166.90678902186
41971.03881104826,21929.012229643144,21,47223.3825630386
61073.15497822817,18401.547588484565,21,44467.06658966498
37820.83350417165,27694.057152658017,17,54343.23080375562
65329.34194180621,24368.756982387626,16,69176.41334767835
37422.285157378356,22533.65743125507,20,44021.01197110749
52316.54508809181,24045.280613127405,22,51439.472645821705
39825.460247935735,14026.522705028692,20,25666.338446380745
72168.4768862023,16594.370426911635,12,46899.58288548647
71688.02694366351,18003.062023971084,24,52519.48069493538
60962.06075378574,25428.182979772457,17,54853.585537802464
48894.78580312862,19304.829577555996,16,40857.294293574465
42867.1852781902,18977.254698799956,14,40225.834674444384
53218.12770694294,16813.796132307743,14,38260.650173069254
39486.8299417434,18985.1558938413,16,39574.24051949517
63346.235748983934,12809.800125045553,23,43444.02739688377
47059.79513145641,24951.849240739884,21,55403.43726047323
51487.699464945355,21883.898456969073,19,48207.91014411574
53727.57646946656,20276.37813032205,18,45118.91296559579
73245.25624592234,18068.5312796272,16,55764.25743483215
49294.36186225098,16085.896808810796,16,28478.279612302184
77111.08042439497,22035.3427663043,25,65807.90193195036
63011.230832859525,14444.117938453479,17,53103.10297726869
62921.661838398315,16179.74825037015,19,44782.307974077776
40794.1752474173,20926.87160010592,29,45659.603699801286
32079.340788801146,17996.88813585921,23,53259.782836361155
51377.74116571565,6327.799644721694,24,32645.068434714056
34070.053214564825,22115.267005491183,17,38875.16261029354
23117.813530167678,18691.12258733245,16,36945.01727151489
43002.21338313653,13114.569549365493,31,33480.867309472385
25688.02514997727,18647.15409663603,24,38467.67252948182
64643.97673772975,23748.78835210868,23,55580.35806458604
33052.36047396797,23919.666204503592,18,55473.48863549187
25324.199333996487,20080.07255140237,25,45615.82400553515
41791.136445221295,19220.81643498158,19,48546.57139994987
58834.51660783072,20325.225383841043,10,43840.76139359019
43495.171855219145,20912.257400741113,22,45839.379246929384
62293.86380780647,22964.856247053,17,48551.08431760097
59514.1754657102,23213.91458231896,28,51719.27961158733
54740.21562588118,25867.98603220058,19,61525.82079901692
40650.053341047074,29358.1937986344,18,58177.3691073835
56499.74848569184,33393.41426566955,15,68327.41516215673
13846.356909415968,19753.226979701816,17,42518.877265220835
48333.51888392933,17686.96988833212,16,49458.226049482975
67562.3191785479,21206.904593210267,23,60730.084244346006
40596.81621992731,20609.55486887959,14,44883.26233053942
54923.64992084841,19968.361365782654,22,49121.81124618789
22682.62532582628,18346.254329023075,22,37899.90789956701
61084.4214460136,25180.281771734917,16,57087.94125405764
45397.3806331481,26191.842867553343,14,52039.99179213204
45207.143436589875,23182.186812695716,17,40197.91788330923
44906.22154106683,22330.882031204117,14,49728.07574271116
54367.21058185856,18577.647521729214,13,55892.47735543307
43413.99462741312,23628.555687468965,25,49282.86878858632
51812.504584194576,21917.218945433942,24,52715.27361442557
31466.59281938788,23971.697419733686,20,49944.58770324823
43657.97730761379,20917.007625319573,14,54398.279763675324
54400.59800160985,18997.260042746584,18,53462.88254864553
47395.824379898964,20967.50671048593,18,47124.92538845269
55190.71475476143,27177.75151284108,20,55735.29884325867
59219.676137077746,15451.840501795585,17,49774.56526565746
59180.27203130347,21632.009997914214,19,60036.01838562408
60135.42868605786,17211.52965500235,25,48691.63834015
19610.796163309064,19746.11417204138,18,39255.66270924726
32428.8378235477,13085.6071101837,22,39443.98635233485
77223.69284404718,31066.624080974492,13,68382.81681133815
64592.751620458905,19153.959861937787,22,53710.67213128878
44110.46922866564,16020.351930807097,22,33521.7637124301
58851.392016881066,28157.636995926627,17,63015.25876326242
41054.50134356874,17866.955478799435,30,44824.234107745666
59724.72558784632,20705.89640880034,26,49857.131900173
35602.60227430103,17233.250978383843,20,35414.95516027069
55799.69209573933,11089.932069522094,23,34245.15048865876
47118.08250053244,20509.68226326076,18,40678.94688800581
61169.41968060838,22062.38806684031,22,48655.47104880183
85117.14153840081,28006.804776423898,26,74781.48347404141
51197.40801244927,23145.472512255714,15,55694.80269770171
21697.055496202054,20141.391450065887,21,44233.761618647644
53047.164342700824,17356.319393257316,14,55634.563358482934
48609.79341871605,22832.9582199681,23,56160.87295998783
14292.332603968804,27936.64514754214,18,48271.264560886804
38480.685197848565,14541.373550446438,16,41544.658757232304
61023.23160816824,9229.802176368888,28,35639.01083968575
65511.699992807524,27784.87809045136,20,73923.0376213908
65770.31580791537,14709.654507800366,17,48661.44536794518
74462.67832112347,11767.977702853816,17,54802.68957232508
45669.705985835855,19718.725991012714,26,43519.312594995645
35356.40486455342,16212.244254469242,31,39810.96445540001
26650.495125836398,11398.792462213865,17,30318.18050983443
49942.18691469099,20898.489169041313,19,56542.681046151316
41027.15549271558,20210.8282423872,14,40618.26177682286
37054.556211758325,22756.162997072304,19,52389.047946207036
25237.815170785318,24567.38829161054,28,52410.86278805733
44233.15629740563,20948.418802264445,27,47988.02435820734
37620.2804992113,24099.96997675081,27,42826.875975737246
39160.32070024485,13102.416402296023,20,45455.56758980613
76193.57437561805,9452.8867644403,23,40858.6010290247
49622.77963398612,15835.314848726983,20,38348.19415621704
47583.874582780176,18735.103089738222,15,42358.522376949986
62101.005660314586,19673.799844219695,19,53491.75262556538
42689.01027255456,21646.948627307484,14,48337.382514310426
57251.93393223677,26174.959356250634,12,56533.374788508816
60221.39896556674,22005.66525607816,32,60564.39893271916
35364.51517119255,20654.68925713419,15,43192.340211822186
46210.39061672777,16304.802919851463,19,33900.107804884734
28004.67932081679,25430.265134608322,18,53959.72781251826
33384.62551641244,21635.686364746078,17,42010.33635840386
38940.909126858576,16233.586947235628,16,37296.81371013374
55223.27906324564,13592.388388406798,18,36894.32460751507
33863.01858816581,24885.95977707796,28,52558.78218152751
51953.79278085626,22529.39775760108,22,48706.72139207918
45719.05683290207,25852.52033717846,12,54101.06457484772
45529.93556515252,15152.983006433204,18,45660.8326522472
61272.46325947359,7920.15234445665,20,40913.79783797577
75473.38795825533,21240.802413745147,16,52881.224662665336
25595.53132083864,11893.92143964248,16,30866.1322940272
58061.90819680602,23469.648009872893,32,62557.51437616324
79908.28515339186,20016.112492637756,17,57462.94206727377
64476.025341412635,27665.427015007317,21,62737.408411839046
58930.22695747369,20257.33744177081,21,46005.27584896391
22829.531187590826,13347.757842830579,17,34411.58268174869
68583.00109973042,22764.9529702102,11,60823.897680193404
