transaction_amount,transaction_hour,transaction_type,device_type,location,failed_login_attempts,transactions_last_24h,account_age_days,is_fraud
8835.77664275363,9,NetBanking,iPhone,Mumbai,6,39,2906,1
2932.989072865028,15,NetBanking,iPhone,Hyderabad,6,39,487,1
4229.779104642703,19,Card,iPhone,Mumbai,7,28,977,0
3744.049387266215,7,NetBanking,Desktop,Delhi,9,1,2051,0
194.7582223159744,8,UPI,Android,Mumbai,8,22,1361,0
4775.351367549396,12,UPI,Android,Delhi,0,45,936,0
8802.562476594792,19,Card,Desktop,Mumbai,3,45,2387,0
856.9113364545528,16,NetBanking,iPhone,Delhi,5,47,3047,0
4511.097660040164,18,NetBanking,iPhone,Mumbai,6,39,764,1
4502.21664517409,16,UPI,Android,Hyderabad,4,17,1909,0
896.7396962391008,6,UPI,Android,Hyderabad,5,42,911,0
658.8850835299704,0,NetBanking,Android,Chennai,0,28,2355,0
19573.117663471025,19,Wallet,iPhone,Mumbai,4,30,1690,0
2502.059919214588,13,UPI,Android,Bangalore,1,40,3363,0
1290.109766511145,16,UPI,iPhone,Chennai,1,8,3454,0
939.6334479360585,12,UPI,iPhone,Mumbai,0,27,901,0
5507.106855991765,1,Card,iPhone,Bangalore,9,41,1198,1
4700.936179221285,13,NetBanking,Desktop,Hyderabad,8,45,24,1
5157.836286777442,0,NetBanking,Desktop,Hyderabad,3,25,1026,0
460.60949021540216,4,NetBanking,Android,Hyderabad,3,13,1188,0
11199.675371264811,6,UPI,iPhone,Bangalore,8,34,3572,1
2465.4720810544677,18,NetBanking,Android,Delhi,4,39,1581,0
1879.7942044150168,13,NetBanking,iPhone,Mumbai,3,7,1008,0
3102.843898178061,23,NetBanking,Android,Chennai,6,22,1375,0
2472.0231609222255,13,Card,Android,Chennai,4,33,1118,0
9959.974745486614,14,Card,Desktop,Hyderabad,7,46,204,1
13243.789404820593,4,UPI,Desktop,Delhi,2,38,3195,0
1808.1015926358593,4,NetBanking,Desktop,Mumbai,7,31,37,1
9973.142503169995,20,UPI,Desktop,Mumbai,5,45,2678,0
7605.375630181049,23,UPI,iPhone,Chennai,8,33,3001,1
13354.326472697008,1,UPI,Android,Chennai,5,22,853,0
1410.1590742272786,17,UPI,Android,Chennai,3,27,3212,0
4301.432663903003,23,UPI,iPhone,Mumbai,1,27,634,0
1604.778311790175,8,UPI,iPhone,Chennai,2,21,2792,0
8689.041529332877,9,Card,Android,Mumbai,6,35,1253,1
26.69207291858203,17,Wallet,Desktop,Hyderabad,9,47,419,1
4159.968083887477,3,Card,Desktop,Delhi,4,10,1517,0
2071.546246958159,7,UPI,Desktop,Chennai,6,47,1764,1
1948.0845867783864,17,Wallet,iPhone,Mumbai,6,28,885,0
5176.868239395655,19,Wallet,Android,Hyderabad,5,40,328,0
9535.328038988455,16,NetBanking,iPhone,Bangalore,1,37,1179,0
4697.737830665552,15,UPI,Android,Hyderabad,4,41,3428,0
9592.50055288178,17,UPI,Desktop,Delhi,9,33,1031,1
1536.6839142320284,6,Card,Desktop,Hyderabad,5,8,2563,0
3664.6595532602073,0,Wallet,Desktop,Chennai,7,37,2052,1
2994.0650123343853,0,Wallet,Android,Chennai,0,41,728,0
58.56616174704852,17,UPI,Desktop,Bangalore,9,33,776,1
4068.807713538374,3,NetBanking,Android,Mumbai,6,19,2093,0
5416.515239207629,22,UPI,iPhone,Hyderabad,4,30,2253,0
4481.391667454769,19,Wallet,Desktop,Bangalore,6,14,1225,0
6664.334804669585,20,NetBanking,iPhone,Chennai,2,14,2964,0
4235.450575124729,19,NetBanking,iPhone,Mumbai,3,36,2298,0
345.41217133122785,3,Wallet,Android,Mumbai,1,7,1236,0
619.0116495477728,5,UPI,iPhone,Delhi,5,43,3205,0
4537.5789420457695,2,UPI,Android,Chennai,4,34,686,0
1607.7746190665334,5,UPI,Android,Mumbai,0,32,3141,0
414.9797700171963,12,Card,iPhone,Delhi,0,42,2339,0
2807.1110979301034,22,Card,Android,Delhi,7,33,1985,1
4040.7995138441615,6,NetBanking,Android,Chennai,7,14,2026,0
1993.0382839449899,23,UPI,Android,Mumbai,5,25,2703,0
6372.579065879374,3,Card,iPhone,Mumbai,8,28,1553,0
5160.901981871179,0,NetBanking,Android,Hyderabad,0,42,2380,0
2023.4647396904113,5,Wallet,Desktop,Mumbai,9,39,430,1
7029.884567861351,23,Wallet,iPhone,Delhi,7,30,2808,0
5230.5030401688355,4,UPI,iPhone,Bangalore,1,31,2788,0
5072.900683197586,12,Wallet,Android,Chennai,7,24,3517,0
4030.769837224188,18,Wallet,iPhone,Bangalore,2,4,1195,0
57.275135552167,3,Wallet,Desktop,Mumbai,5,14,378,0
5961.986687749041,23,NetBanking,iPhone,Delhi,6,9,847,0
2358.359428934184,5,Wallet,iPhone,Bangalore,2,36,206,0
14289.400782469938,12,Wallet,iPhone,Chennai,1,6,1627,0
8518.324600029811,4,NetBanking,Android,Hyderabad,0,24,3094,0
4429.953128294072,12,Card,Desktop,Bangalore,4,26,1161,0
1452.9781090499864,9,NetBanking,Desktop,Hyderabad,0,34,3375,0
1139.005612882442,2,Card,Desktop,Mumbai,0,1,1749,0
2080.4935070672723,22,NetBanking,iPhone,Mumbai,4,23,2051,0
3236.740221289937,12,UPI,Desktop,Chennai,2,17,3508,0
1755.3499059324254,11,Wallet,Android,Hyderabad,9,36,2847,1
3617.305141425589,3,Card,iPhone,Hyderabad,2,37,3085,0
903.8363796516246,9,NetBanking,Android,Chennai,6,45,514,1
19018.716659041867,2,Card,iPhone,Bangalore,2,20,1391,0
571.0228517156314,16,Card,Android,Chennai,1,26,3022,0
13437.132176807503,8,Wallet,iPhone,Mumbai,2,11,2823,0
12242.565689485837,0,Card,Android,Hyderabad,3,20,797,0
3725.998360792306,17,NetBanking,Desktop,Delhi,8,1,900,0
6453.289751511346,8,UPI,iPhone,Delhi,1,44,3204,0
2863.933329270543,20,UPI,iPhone,Mumbai,5,13,2904,0
4971.72865264127,19,Wallet,Android,Hyderabad,4,36,2965,0
2081.9422869162636,8,NetBanking,Android,Hyderabad,5,44,1779,0
1791.660293730053,1,NetBanking,Android,Chennai,4,38,2733,0
4316.4731511935415,18,UPI,iPhone,Bangalore,5,13,1407,0
3447.0675388351624,15,NetBanking,Android,Chennai,3,14,2972,0
4331.986467796447,2,Card,Desktop,Delhi,7,12,2022,0
1688.989643823475,15,Wallet,Android,Hyderabad,8,34,2312,1
2286.091213269419,20,UPI,Android,Bangalore,9,27,554,0
438.13761909413614,12,Wallet,Android,Chennai,6,12,3217,0
268.46175581758297,2,Card,Desktop,Bangalore,0,38,1417,0
1461.511176082491,9,UPI,Android,Delhi,4,36,494,0
385.7383331328565,21,NetBanking,Android,Bangalore,6,1,2493,0
547.8172817869573,17,NetBanking,iPhone,Hyderabad,4,26,852,0
8381.319382716747,5,Card,iPhone,Bangalore,4,40,3397,0
198.24724972561594,5,UPI,Android,Bangalore,4,40,2042,0
5378.525280232734,17,Wallet,iPhone,Chennai,4,21,2915,0
1591.1033145110862,5,UPI,Android,Bangalore,4,32,809,0
10260.909648705594,5,NetBanking,Android,Bangalore,0,25,460,0
3317.866985138537,21,UPI,Desktop,Delhi,5,12,1590,0
1823.3660773651775,12,UPI,Android,Bangalore,5,25,672,0
3645.311746419777,13,NetBanking,iPhone,Chennai,7,26,3295,0
2405.9944674207322,20,NetBanking,iPhone,Chennai,4,36,2783,0
4154.01894723186,6,Wallet,iPhone,Hyderabad,1,16,3009,0
608.1997041456109,12,UPI,iPhone,Delhi,6,14,1579,0
29029.911307672402,14,NetBanking,Android,Mumbai,0,46,581,1
2771.7622480168075,11,Card,Desktop,Hyderabad,4,34,1124,0
2140.32260759685,20,NetBanking,Desktop,Bangalore,4,49,716,0
6192.991164104536,0,Wallet,Android,Delhi,2,24,208,0
2261.9928113053907,2,Wallet,iPhone,Hyderabad,1,8,1296,0
8957.026810519648,17,Card,Desktop,Chennai,3,27,1941,0
3028.1612918229894,21,Wallet,Desktop,Delhi,6,39,2209,1
6356.949113206933,7,UPI,Android,Delhi,9,13,666,0
568.3817407481957,1,Wallet,iPhone,Bangalore,2,29,899,0
9357.884541923378,3,Card,Desktop,Delhi,5,31,89,0
6653.692570442088,17,Wallet,Android,Delhi,6,43,340,1
1189.48917752015,12,Card,Desktop,Mumbai,1,19,3119,0
784.941901651654,14,Wallet,Desktop,Bangalore,2,10,1780,0
1901.1243157151669,1,NetBanking,iPhone,Delhi,8,43,1785,1
18663.234333926124,9,Card,iPhone,Delhi,0,48,3190,0
1484.162885008036,1,Wallet,Desktop,Mumbai,7,40,1700,1
3045.199497232266,20,UPI,iPhone,Mumbai,0,34,2219,0
152.40029478542436,11,Card,Desktop,Chennai,2,46,417,0
2531.0774137939916,4,Card,Desktop,Bangalore,5,49,2565,0
4235.2229756939705,11,Wallet,Desktop,Mumbai,7,49,2820,1
15301.312641144925,22,NetBanking,Android,Delhi,6,43,2618,1
3635.9614189698214,0,NetBanking,iPhone,Mumbai,2,1,436,0
8549.256929478273,1,Wallet,iPhone,Hyderabad,5,19,2248,0
3960.724824397387,15,Wallet,Desktop,Chennai,0,1,3531,0
208.20025683098572,21,UPI,iPhone,Chennai,7,24,1899,0
1891.742606809478,1,Wallet,Desktop,Bangalore,8,25,2482,0
4284.79953126891,15,Card,iPhone,Chennai,8,4,3483,0
15038.413575521914,19,Wallet,iPhone,Bangalore,3,24,379,0
9799.601767474598,15,UPI,Desktop,Hyderabad,3,39,830,0
1296.1573760632893,5,Wallet,iPhone,Delhi,6,20,2938,0
1243.010884648566,12,Wallet,Desktop,Hyderabad,6,33,1773,1
1123.054180713352,11,Card,Android,Bangalore,5,28,1172,0
12787.315507331088,22,NetBanking,Desktop,Bangalore,6,43,1824,1
9575.270999218481,9,Wallet,iPhone,Bangalore,0,45,816,0
7455.684660292303,4,UPI,Android,Delhi,8,35,1243,1
2493.950989889356,7,Wallet,Android,Bangalore,5,24,2225,0
3509.7359798160014,5,Wallet,Desktop,Hyderabad,7,40,1490,1
3121.20118191129,4,Card,Android,Delhi,4,44,794,0
1461.1158887992608,19,NetBanking,Desktop,Hyderabad,6,2,890,0
3516.2708845251,21,NetBanking,iPhone,Delhi,2,23,3235,0
154.85621777822843,5,NetBanking,Desktop,Bangalore,9,33,1308,1
706.725622344521,21,Wallet,Android,Delhi,0,14,1857,0
10883.710736774197,16,Card,Desktop,Mumbai,6,15,3554,0
6965.180519044271,5,Card,Desktop,Hyderabad,4,32,887,0
2748.4248895985897,16,Wallet,iPhone,Mumbai,0,23,2458,0
3640.2499143632213,4,Card,Desktop,Mumbai,8,4,2746,0
2310.1684564031298,22,NetBanking,iPhone,Bangalore,8,20,2054,0
6750.388222645875,16,Card,Android,Bangalore,5,31,3122,0
7666.719087530738,16,Wallet,Android,Mumbai,8,7,2865,0
7204.4959831273845,12,Wallet,Desktop,Delhi,6,1,2490,0
6411.685194408303,21,UPI,Desktop,Bangalore,7,5,2094,0
1143.9494263208337,6,UPI,Android,Hyderabad,1,14,217,0
2062.221877470037,21,Card,Android,Mumbai,1,30,1233,0
3172.9334142303633,20,Card,Android,Hyderabad,3,38,346,0
2008.3091843171253,5,Wallet,Desktop,Hyderabad,0,23,1429,0
7031.2650861695765,13,UPI,Android,Hyderabad,7,7,2656,0
1997.5657131214643,15,UPI,Desktop,Mumbai,4,44,2073,0
743.8464339050151,2,NetBanking,Android,Chennai,6,39,1376,1
2546.138273064401,8,NetBanking,Android,Bangalore,1,16,1149,0
19538.768853561585,14,Wallet,Desktop,Hyderabad,4,9,3574,0
1280.1510193212475,20,Wallet,iPhone,Mumbai,8,39,1087,1
4735.794688947284,17,Wallet,Desktop,Chennai,8,46,339,1
2836.742226185258,9,Wallet,iPhone,Mumbai,1,34,322,0
368.3649289049014,9,UPI,Desktop,Bangalore,1,31,163,0
3345.9483953468316,22,Wallet,iPhone,Mumbai,4,45,336,0
6056.066914959852,2,Wallet,iPhone,Delhi,2,7,2512,0
3599.7147684490405,0,UPI,iPhone,Delhi,0,2,3361,0
10282.76990790253,2,NetBanking,Desktop,Hyderabad,0,6,1267,0
1704.9713446784567,4,Wallet,Desktop,Mumbai,4,44,1330,0
450.98680500437297,6,NetBanking,Desktop,Mumbai,2,34,1176,0
13788.74580857829,2,UPI,iPhone,Hyderabad,8,17,1119,0
2375.6545528065126,3,NetBanking,iPhone,Hyderabad,2,26,2026,0
4294.893853776916,16,UPI,Desktop,Chennai,2,12,407,0
7851.161144329294,2,Wallet,Desktop,Mumbai,2,20,2385,0
1960.1315521817291,22,NetBanking,Android,Bangalore,0,41,97,0
6296.8028424749,3,Wallet,Android,Bangalore,2,46,2853,0
727.5505438246313,1,Card,Android,Bangalore,4,35,2404,0
1721.570751487098,13,Card,Android,Hyderabad,7,35,3135,1
781.5771501756118,4,NetBanking,Android,Hyderabad,6,29,2488,0
8336.14447155109,20,UPI,Desktop,Hyderabad,3,48,2367,0
1259.3179788296115,1,NetBanking,iPhone,Bangalore,3,38,2835,0
6318.676949312759,14,UPI,iPhone,Chennai,3,31,917,0
14349.764006877505,10,Card,Desktop,Delhi,7,40,3623,1
3751.4690095470023,21,UPI,Desktop,Mumbai,7,13,2131,0
3882.9612647451804,9,Card,Desktop,Delhi,1,26,1736,0
3090.5099424356476,19,NetBanking,Android,Mumbai,6,22,1434,0
1971.810946770099,0,Wallet,Android,Hyderabad,4,8,2153,0
3228.027366704496,18,Wallet,Android,Bangalore,1,40,179,0
4616.671552008506,13,Wallet,Desktop,Delhi,2,7,1596,0
21340.480713394045,22,UPI,Desktop,Hyderabad,6,5,2816,1
13884.153278113517,21,Wallet,iPhone,Mumbai,5,1,2386,0
9908.053009878126,13,UPI,Desktop,Delhi,5,45,206,0
10997.008835191717,0,Wallet,Android,Delhi,6,40,2258,1
3154.14169881827,8,UPI,iPhone,Delhi,5,11,741,0
5356.605430512253,16,UPI,Desktop,Delhi,1,32,860,0
11272.152936740325,13,Card,iPhone,Delhi,7,7,634,0
2495.72689585719,12,Card,iPhone,Hyderabad,6,29,1660,0
16319.690015943352,12,NetBanking,Desktop,Mumbai,5,30,353,0
2687.4401558190225,5,Card,Android,Mumbai,4,21,1414,0
4595.005324969715,6,UPI,Android,Chennai,5,39,647,0
6186.005900631433,1,Card,iPhone,Bangalore,2,48,1724,0
15038.215946160552,7,Card,Desktop,Delhi,1,44,1469,0
1402.6470627906103,23,Card,Desktop,Mumbai,8,43,1669,1
6854.684036600084,5,UPI,Android,Bangalore,0,41,2651,0
3678.348790261332,2,UPI,Desktop,Bangalore,1,39,1126,0
1563.6808794348585,17,NetBanking,Desktop,Hyderabad,9,20,161,0
7494.110048151904,17,Card,iPhone,Delhi,9,22,2956,0
4017.2916539906855,21,Card,Desktop,Chennai,0,29,1381,0
5408.389746806027,22,UPI,Desktop,Bangalore,7,46,1829,1
1949.6894233014848,5,NetBanking,Desktop,Hyderabad,3,4,143,0
3281.8969035049527,10,NetBanking,Android,Delhi,5,3,3621,0
4803.22827562803,2,UPI,Android,Mumbai,4,9,3050,0
2595.219963428664,15,Card,iPhone,Chennai,7,5,1437,0
1105.5564628063196,4,NetBanking,Android,Delhi,9,3,1283,0
16303.764315645662,23,NetBanking,Android,Hyderabad,6,25,2714,0
3581.746807414849,21,Card,Android,Hyderabad,0,32,1640,0
6619.798275894869,1,NetBanking,Android,Hyderabad,7,33,3193,1
2647.046117118356,14,Card,iPhone,Hyderabad,3,18,813,0
2193.5463418331956,15,NetBanking,Desktop,Hyderabad,6,45,2694,1
2614.189907779208,6,NetBanking,Desktop,Chennai,2,36,99,0
2631.360237724619,15,UPI,Desktop,Bangalore,1,41,216,0
3928.287692990296,23,NetBanking,iPhone,Bangalore,0,29,1779,0
3920.5028944687965,3,Card,Android,Mumbai,9,39,2786,1
3437.3547631583497,15,NetBanking,iPhone,Bangalore,4,47,2486,0
723.8907760777274,16,UPI,iPhone,Hyderabad,2,45,2520,0
3426.643905276909,1,NetBanking,iPhone,Bangalore,2,2,2451,0
926.2526126704986,15,Wallet,Desktop,Bangalore,7,11,2061,0
674.151386454895,3,Card,Android,Hyderabad,0,31,2361,0
13488.943950214942,6,Wallet,Desktop,Chennai,1,4,235,0
4643.714865472549,17,UPI,iPhone,Hyderabad,0,29,1865,0
5386.554779734101,5,Wallet,iPhone,Bangalore,6,3,3155,0
2569.097758271561,17,NetBanking,Desktop,Bangalore,3,2,243,0
11983.429077751232,6,Card,Desktop,Mumbai,2,44,1760,0
5079.595339268406,1,Wallet,Desktop,Hyderabad,2,36,2389,0
7330.3660243872555,18,NetBanking,Android,Mumbai,9,14,1248,0
2298.7813187187444,8,Wallet,Desktop,Mumbai,2,48,2233,0
16095.86444732828,3,NetBanking,Android,Delhi,1,4,686,0
8586.822202948004,13,NetBanking,Android,Mumbai,4,44,2828,0
9618.978632550596,4,Wallet,Desktop,Bangalore,0,30,3485,0
944.8838730995657,6,UPI,iPhone,Bangalore,4,19,1121,0
1580.1553946727786,7,Card,iPhone,Delhi,9,19,321,0
1681.7474185633369,14,UPI,Android,Delhi,7,44,1841,1
1579.7851621531752,18,Wallet,Android,Hyderabad,6,31,127,1
9669.202084691791,10,NetBanking,Android,Delhi,2,15,900,0
162.02092786403207,19,Wallet,iPhone,Chennai,8,29,3021,0
395.75713189288973,22,NetBanking,Android,Bangalore,9,3,2263,0
1600.4400647300042,3,NetBanking,Android,Bangalore,6,19,2588,0
1114.9239111524616,17,UPI,iPhone,Delhi,0,22,3563,0
1318.9138405797764,13,UPI,Desktop,Delhi,5,47,1074,0
7996.031899007809,5,Wallet,iPhone,Bangalore,3,20,2316,0
4140.559071972652,15,Card,Desktop,Delhi,5,7,83,0
28.936879463638377,17,UPI,Desktop,Hyderabad,2,4,2292,0
2804.6574653915113,0,NetBanking,Android,Delhi,4,1,225,0
2620.2714133359923,7,Wallet,Android,Delhi,2,41,3602,0
604.8827882447572,0,Wallet,Desktop,Hyderabad,6,7,3038,0
5637.247390566545,0,Card,Android,Hyderabad,4,22,3435,0
6054.939905860646,18,Wallet,Desktop,Hyderabad,3,37,2159,0
6380.804214851945,20,UPI,Android,Bangalore,9,30,3439,0
6518.430654083177,9,NetBanking,iPhone,Delhi,6,9,390,0
0.2641416384416606,17,Wallet,Desktop,Hyderabad,6,27,2372,0
15386.968536684924,11,Wallet,Desktop,Hyderabad,9,38,2636,1
8415.65819577594,16,NetBanking,Android,Bangalore,8,23,23,0
11716.082225797156,0,Wallet,iPhone,Chennai,2,12,156,0
78.83471424997519,7,Wallet,Android,Delhi,9,13,3275,0
13579.816822723178,9,Card,iPhone,Chennai,7,33,2780,1
8298.094094249576,9,UPI,Android,Chennai,6,15,3624,0
9076.752090344171,17,Wallet,Desktop,Hyderabad,8,16,98,0
489.64865514422746,8,UPI,iPhone,Bangalore,1,34,304,0
6711.9238459277285,1,Card,iPhone,Delhi,5,9,2210,0
16083.976159279999,2,UPI,Android,Delhi,4,42,2020,0
5674.524989182575,1,Card,iPhone,Delhi,2,27,604,0
4226.382577363799,5,UPI,Android,Chennai,6,48,1466,1
14559.684104208163,22,UPI,iPhone,Mumbai,4,15,674,0
2925.385790276509,11,Wallet,Android,Bangalore,5,35,1081,0
4572.631026716765,21,UPI,Android,Mumbai,3,34,2793,0
3234.547007105441,18,Wallet,Android,Chennai,6,40,541,1
13503.850429849283,14,Wallet,Desktop,Hyderabad,6,30,2906,0
395.67453589210197,18,UPI,iPhone,Mumbai,4,48,1741,0
3476.9454671014505,11,Wallet,Desktop,Mumbai,6,23,2684,0
5807.0007776445245,17,UPI,Desktop,Bangalore,6,9,2484,0
7848.8398284643135,15,NetBanking,Desktop,Chennai,9,32,2402,1
4373.568881373367,1,Wallet,Desktop,Bangalore,7,35,1491,1
11979.961349966721,10,NetBanking,iPhone,Hyderabad,0,49,1544,0
14235.82405894265,11,NetBanking,iPhone,Delhi,3,32,2909,0
332.40455547980696,4,Wallet,Desktop,Chennai,0,45,3179,0
2573.921742112165,23,Card,iPhone,Hyderabad,2,16,1628,0
118.69282551311909,5,Card,iPhone,Hyderabad,7,32,670,1
1998.0364238353923,10,NetBanking,Android,Mumbai,6,25,343,0
3848.718194904649,20,NetBanking,iPhone,Bangalore,2,30,2909,0
12084.087040814957,9,UPI,Desktop,Mumbai,3,37,84,0
9372.043334361457,3,NetBanking,iPhone,Mumbai,1,37,849,0
681.9615581783675,8,Wallet,Desktop,Delhi,1,35,2458,0
488.23159334007704,11,Card,iPhone,Bangalore,4,45,1977,0
4449.063676941362,9,Card,Desktop,Delhi,1,8,3111,0
3797.6954637242357,13,Card,iPhone,Hyderabad,6,40,2081,1
1548.8044031406434,4,Wallet,iPhone,Delhi,0,49,1870,0
11485.65420024942,0,UPI,iPhone,Hyderabad,8,47,1744,1
13111.638922808288,4,Wallet,Desktop,Mumbai,9,36,789,1
2575.937601267363,15,Wallet,Android,Delhi,0,25,2019,0
11050.146110160365,4,Card,Desktop,Bangalore,0,18,3250,0
2422.126775155586,4,Wallet,iPhone,Delhi,8,39,384,1
6674.525161483273,17,NetBanking,Desktop,Hyderabad,6,10,1926,0
3230.766644425504,5,Wallet,iPhone,Chennai,9,1,215,0
653.8654669148859,20,Card,iPhone,Bangalore,3,4,858,0
13150.878527922805,17,Card,Android,Hyderabad,2,26,1225,0
3026.566149178444,9,Wallet,iPhone,Chennai,4,11,2445,0
6630.458135732158,14,NetBanking,iPhone,Bangalore,1,15,2874,0
2287.7974145165917,23,NetBanking,iPhone,Chennai,5,32,684,0
95.30699111048096,21,Card,Android,Mumbai,5,15,2255,0
529.7498839564118,10,NetBanking,Desktop,Mumbai,0,28,1312,0
3428.07290468021,18,NetBanking,Android,Delhi,9,23,571,0
5855.340055502805,12,UPI,Desktop,Delhi,8,3,3308,0
2037.8515618268975,19,UPI,iPhone,Delhi,0,32,1617,0
5945.23145827995,2,NetBanking,Desktop,Delhi,5,20,2477,0
5997.175400798886,15,NetBanking,Desktop,Chennai,6,14,1975,0
6085.896593996465,6,UPI,Desktop,Bangalore,7,35,2013,1
3391.5081555138504,11,UPI,Desktop,Bangalore,1,40,1853,0
12318.827541832121,14,UPI,iPhone,Delhi,7,42,552,1
3358.8516902550564,7,Card,Android,Mumbai,9,9,82,0
2991.596435154196,22,Card,Desktop,Hyderabad,1,47,3234,0
1111.8493722132164,16,UPI,iPhone,Delhi,1,24,113,0
1838.35509431483,0,UPI,iPhone,Delhi,8,41,601,1
216.2835954902101,20,UPI,iPhone,Mumbai,6,4,1548,0
5019.265306908135,7,Card,iPhone,Hyderabad,7,12,3565,0
1428.6581718142816,13,Card,Desktop,Chennai,0,24,3471,0
1813.1435516013776,9,NetBanking,Android,Chennai,9,1,2046,0
7366.118270977675,18,Wallet,iPhone,Hyderabad,5,14,2520,0
1981.6932794925706,7,NetBanking,Android,Hyderabad,0,31,3337,0
1386.651797371376,18,Wallet,Android,Chennai,4,10,1940,0
925.9749004192123,3,Wallet,Android,Delhi,1,33,1113,0
7455.128755415215,9,Wallet,iPhone,Delhi,8,36,1391,1
694.6224491249249,22,NetBanking,iPhone,Mumbai,2,42,216,0
3023.4270817476895,2,Card,iPhone,Hyderabad,9,35,1585,1
3535.52181303225,3,Card,Android,Delhi,6,48,270,1
5813.992962178942,15,Card,iPhone,Delhi,1,18,2949,0
5015.830804157443,23,Card,iPhone,Mumbai,9,25,2864,0
8322.657170238828,3,NetBanking,Android,Hyderabad,3,12,825,0
228.9184687836961,19,UPI,iPhone,Mumbai,9,28,572,0
1758.0157418929143,19,Wallet,Desktop,Mumbai,2,9,1480,0
1643.451802002478,12,Card,Desktop,Chennai,0,24,2385,0
789.2194058240426,20,Card,Desktop,Mumbai,9,20,2806,0
1706.6679463520843,16,NetBanking,Desktop,Hyderabad,5,26,299,0
1853.618073947295,22,Wallet,Android,Delhi,4,5,1238,0
3689.5143212469834,15,Card,iPhone,Delhi,5,27,2642,0
5448.824892854886,16,UPI,Desktop,Chennai,0,28,2907,0
2399.062000578412,5,Card,Desktop,Hyderabad,7,37,2112,1
6355.3771621272945,2,Wallet,iPhone,Delhi,3,40,770,0
2048.610821986137,19,UPI,Android,Mumbai,6,7,2678,0
1714.4496715004939,23,NetBanking,Desktop,Bangalore,7,19,2880,0
3895.574303121259,3,UPI,iPhone,Bangalore,2,22,1513,0
120.0106017422659,7,Wallet,iPhone,Bangalore,3,18,328,0
415.76210881567215,19,Wallet,Desktop,Bangalore,8,15,2901,0
2706.1625100627793,8,UPI,Desktop,Mumbai,8,33,2584,1
14315.8690171042,21,Card,iPhone,Delhi,6,39,1410,1
6391.8975898614135,0,Wallet,iPhone,Chennai,2,5,3387,0
461.27040443034747,12,UPI,Desktop,Mumbai,3,40,614,0
9364.349148578787,1,Wallet,Desktop,Delhi,6,37,2012,1
6589.456035429883,22,Card,Desktop,Hyderabad,5,5,418,0
4720.1923937563315,9,Card,Desktop,Delhi,5,37,2360,0
8582.136564723574,22,UPI,Android,Delhi,3,43,1484,0
2588.4946859860015,18,NetBanking,iPhone,Delhi,9,7,370,0
1251.938187766894,16,NetBanking,Desktop,Mumbai,7,2,2053,0
3587.439013895766,23,Card,iPhone,Delhi,8,30,109,0
3979.685632529736,12,NetBanking,Desktop,Delhi,9,49,1916,1
3864.4853523179963,13,Card,Android,Hyderabad,6,11,183,0
4162.894489348227,10,NetBanking,iPhone,Hyderabad,7,37,1655,1
14850.802017551126,9,Card,Android,Bangalore,9,39,3364,1
11626.486523049789,6,Wallet,iPhone,Mumbai,1,33,2888,0
10425.971749333052,9,UPI,Android,Delhi,3,9,1719,0
8082.735890132374,23,UPI,Desktop,Bangalore,2,11,1109,0
14361.21505955029,0,NetBanking,Desktop,Bangalore,5,12,1198,0
518.4464628659139,13,UPI,Android,Mumbai,1,10,564,0
1540.2624824011316,2,NetBanking,Desktop,Bangalore,6,11,1982,0
3416.5381965907254,12,Card,Android,Bangalore,7,33,644,1
9371.397240539127,1,Wallet,Android,Mumbai,3,20,184,0
3517.6617160733967,16,UPI,iPhone,Chennai,7,5,1291,0
6892.3202775181835,20,Wallet,Android,Bangalore,7,47,2518,1
748.0710399174812,2,UPI,iPhone,Hyderabad,2,24,3177,0
1454.5283999903302,14,Card,Android,Bangalore,0,32,2226,0
6579.665905008122,7,UPI,iPhone,Mumbai,2,31,1687,0
900.0252631400008,5,UPI,iPhone,Mumbai,9,42,3454,1
2164.35574123794,8,Card,Desktop,Chennai,0,44,3185,0
1538.5141708199985,10,NetBanking,iPhone,Chennai,1,14,286,0
2152.850803036219,21,NetBanking,iPhone,Hyderabad,7,19,123,0
6160.55925033289,1,Card,Android,Hyderabad,3,42,2045,0
2293.12056037715,8,NetBanking,iPhone,Bangalore,8,24,88,0
4051.3645407923777,17,UPI,Desktop,Chennai,6,32,537,1
526.4241318028319,18,Wallet,Android,Hyderabad,2,12,542,0
8174.2322953578505,21,Card,iPhone,Bangalore,0,21,679,0
2309.293452678068,17,UPI,Android,Delhi,0,36,892,0
5228.213766014843,4,Card,Android,Bangalore,0,25,1931,0
6462.009595734153,17,Wallet,Android,Hyderabad,9,14,1609,0
1176.4660654478937,11,UPI,Android,Bangalore,2,8,420,0
10800.004595332754,3,UPI,Android,Delhi,4,29,1747,0
4788.4844277096,14,Wallet,iPhone,Hyderabad,7,25,692,0
2799.424110934922,10,Wallet,Android,Bangalore,7,23,517,0
1006.513931147411,18,NetBanking,Android,Hyderabad,1,36,714,0
14262.571801935694,4,UPI,Desktop,Bangalore,8,48,1280,1
7033.877457021011,5,Wallet,Desktop,Mumbai,8,12,654,0
1166.1245060036163,12,Wallet,Android,Hyderabad,6,12,916,0
2060.2646113475353,22,UPI,iPhone,Hyderabad,9,18,3604,0
8295.091218328505,9,NetBanking,Desktop,Hyderabad,4,36,1964,0
